Version_Codigo,Bandera,Log2N,N,dt,Bloque_B,Tiempo_Total_Segundos,Tiempo_Iteracion_Seg
Optimizado,-O1,15,32768,0.01,16384,3.500130213,.003500
Optimizado,-O1,15,32768,0.01,32768,3.534881311,.003534
Optimizado,-O1,15,32768,0.005,64,3.596034431,.003596
Optimizado,-O1,15,32768,0.005,128,3.587831771,.003587
Optimizado,-O1,15,32768,0.005,256,3.514495258,.003514
Optimizado,-O1,15,32768,0.005,512,3.538718718,.003538
Optimizado,-O1,15,32768,0.005,1024,3.500718149,.003500
Optimizado,-O1,15,32768,0.005,2048,3.518899728,.003518
Optimizado,-O1,15,32768,0.005,4096,3.542581246,.003542
Optimizado,-O1,15,32768,0.005,8192,3.490520549,.003490
Optimizado,-O1,15,32768,0.005,16384,3.529840071,.003529
Optimizado,-O1,15,32768,0.005,32768,3.493916008,.003493
Optimizado,-O1,15,32768,0.001,64,3.598614510,.003598
Optimizado,-O1,15,32768,0.001,128,3.596691905,.003596
Optimizado,-O1,15,32768,0.001,256,3.529034776,.003529
Optimizado,-O1,15,32768,0.001,512,3.500924431,.003500
Optimizado,-O1,15,32768,0.001,1024,3.488350866,.003488
Optimizado,-O1,15,32768,0.001,2048,3.594325497,.003594
Optimizado,-O1,15,32768,0.001,4096,3.476752680,.003476
Optimizado,-O1,15,32768,0.001,8192,3.517329406,.003517
Optimizado,-O1,15,32768,0.001,16384,3.508919675,.003508
Optimizado,-O1,15,32768,0.001,32768,3.498258193,.003498
Optimizado,-O1,15,32768,0.0005,64,3.548963166,.003548
Optimizado,-O1,15,32768,0.0005,128,3.649461082,.003649
Optimizado,-O1,15,32768,0.0005,256,3.640805481,.003640
Optimizado,-O1,15,32768,0.0005,512,3.482440491,.003482
Optimizado,-O1,15,32768,0.0005,1024,3.523750755,.003523
Optimizado,-O1,15,32768,0.0005,2048,3.510397486,.003510
Optimizado,-O1,15,32768,0.0005,4096,3.491021222,.003491
Optimizado,-O1,15,32768,0.0005,8192,3.490633234,.003490
Optimizado,-O1,15,32768,0.0005,16384,3.469626163,.003469
Optimizado,-O1,15,32768,0.0005,32768,3.602355433,.003602
Optimizado,-O2,11,2048,0.01,64,.239821094,.000239
Optimizado,-O2,11,2048,0.01,128,.235397457,.000235
Optimizado,-O2,11,2048,0.01,256,.233725030,.000233
Optimizado,-O2,11,2048,0.01,512,.238843331,.000238
Optimizado,-O2,11,2048,0.01,1024,.241809101,.000241
Optimizado,-O2,11,2048,0.01,2048,.232644611,.000232
Optimizado,-O2,11,2048,0.01,4096,.231736341,.000231
Optimizado,-O2,11,2048,0.01,8192,.239766409,.000239
Optimizado,-O2,11,2048,0.01,16384,.236179316,.000236
Optimizado,-O2,11,2048,0.01,32768,.239823539,.000239
Optimizado,-O2,11,2048,0.005,64,.240613754,.000240
Optimizado,-O2,11,2048,0.005,128,.233059081,.000233
Optimizado,-O2,11,2048,0.005,256,.233402676,.000233
Optimizado,-O2,11,2048,0.005,512,.232392340,.000232
Optimizado,-O2,11,2048,0.005,1024,.245105160,.000245
Optimizado,-O2,11,2048,0.005,2048,.245130368,.000245
Optimizado,-O2,11,2048,0.005,4096,.243120108,.000243
Optimizado,-O2,11,2048,0.005,8192,.228930134,.000228
Optimizado,-O2,11,2048,0.005,16384,.230199553,.000230
Optimizado,-O2,11,2048,0.005,32768,.230269626,.000230
Optimizado,-O2,11,2048,0.001,64,.232953258,.000232
Optimizado,-O2,11,2048,0.001,128,.232786081,.000232
Optimizado,-O2,11,2048,0.001,256,.243882020,.000243
Optimizado,-O2,11,2048,0.001,512,.239851912,.000239
Optimizado,-O2,11,2048,0.001,1024,.234337706,.000234
Optimizado,-O2,11,2048,0.001,2048,.234837428,.000234
Optimizado,-O2,11,2048,0.001,4096,.245423516,.000245
Optimizado,-O2,11,2048,0.001,8192,.230339980,.000230
Optimizado,-O2,11,2048,0.001,16384,.234758217,.000234
Optimizado,-O2,11,2048,0.001,32768,.233232971,.000233
Optimizado,-O2,11,2048,0.0005,64,.237142610,.000237
Optimizado,-O2,11,2048,0.0005,128,.238486720,.000238
Optimizado,-O2,11,2048,0.0005,256,.240433209,.000240
Optimizado,-O2,11,2048,0.0005,512,.235278739,.000235
Optimizado,-O2,11,2048,0.0005,1024,.233983962,.000233
Optimizado,-O2,11,2048,0.0005,2048,.233441849,.000233
Optimizado,-O2,11,2048,0.0005,4096,.234029899,.000234
Optimizado,-O2,11,2048,0.0005,8192,.235056235,.000235
Optimizado,-O2,11,2048,0.0005,16384,.233411681,.000233
Optimizado,-O2,11,2048,0.0005,32768,.233140655,.000233
Optimizado,-O2,12,4096,0.01,64,.483003819,.000483
Optimizado,-O2,12,4096,0.01,128,.456540712,.000456
Optimizado,-O2,12,4096,0.01,256,.466583125,.000466
Optimizado,-O2,12,4096,0.01,512,.450994676,.000450
Optimizado,-O2,12,4096,0.01,1024,.442338565,.000442
Optimizado,-O2,12,4096,0.01,2048,.441593035,.000441
Optimizado,-O2,12,4096,0.01,4096,.452540711,.000452
Optimizado,-O2,12,4096,0.01,8192,.449942722,.000449
Optimizado,-O2,12,4096,0.01,16384,.454574696,.000454
Optimizado,-O2,12,4096,0.01,32768,.445872518,.000445
Optimizado,-O2,12,4096,0.005,64,.453181642,.000453
Optimizado,-O2,12,4096,0.005,128,.482995882,.000482
Optimizado,-O2,12,4096,0.005,256,.453925228,.000453
Optimizado,-O2,12,4096,0.005,512,.448183920,.000448
Optimizado,-O2,12,4096,0.005,1024,.446514751,.000446
Optimizado,-O2,12,4096,0.005,2048,.472493794,.000472
Optimizado,-O2,12,4096,0.005,4096,.443337287,.000443
Optimizado,-O2,12,4096,0.005,8192,.453851958,.000453
Optimizado,-O2,12,4096,0.005,16384,.450301784,.000450
Optimizado,-O2,12,4096,0.005,32768,.443465049,.000443
Optimizado,-O2,12,4096,0.001,64,.456096624,.000456
Optimizado,-O2,12,4096,0.001,128,.456764607,.000456
Optimizado,-O2,12,4096,0.001,256,.446393809,.000446
Optimizado,-O2,12,4096,0.001,512,.448726502,.000448
Optimizado,-O2,12,4096,0.001,1024,.447233108,.000447
Optimizado,-O2,12,4096,0.001,2048,.457660713,.000457
Optimizado,-O2,12,4096,0.001,4096,.443103499,.000443
Optimizado,-O2,12,4096,0.001,8192,.444099427,.000444
Optimizado,-O2,12,4096,0.001,16384,.444721602,.000444
Optimizado,-O2,12,4096,0.001,32768,.448601984,.000448
Optimizado,-O2,12,4096,0.0005,64,.479946149,.000479
Optimizado,-O2,12,4096,0.0005,128,.452281524,.000452
Optimizado,-O2,12,4096,0.0005,256,.452101491,.000452
Optimizado,-O2,12,4096,0.0005,512,.447202478,.000447
Optimizado,-O2,12,4096,0.0005,1024,.456984564,.000456
Optimizado,-O2,12,4096,0.0005,2048,.471453599,.000471
Optimizado,-O2,12,4096,0.0005,4096,.444428753,.000444
Optimizado,-O2,12,4096,0.0005,8192,.462702847,.000462
Optimizado,-O2,12,4096,0.0005,16384,.450563510,.000450
Optimizado,-O2,12,4096,0.0005,32768,.453971653,.000453
Optimizado,-O2,13,8192,0.01,64,.942627944,.000942
Optimizado,-O2,13,8192,0.01,128,.909066134,.000909
Optimizado,-O2,13,8192,0.01,256,.890147722,.000890
Optimizado,-O2,13,8192,0.01,512,.893781043,.000893
Optimizado,-O2,13,8192,0.01,1024,.906752083,.000906
Optimizado,-O2,13,8192,0.01,2048,.881603973,.000881
Optimizado,-O2,13,8192,0.01,4096,.898061636,.000898
Optimizado,-O2,13,8192,0.01,8192,.878907996,.000878
Optimizado,-O2,13,8192,0.01,16384,.882927272,.000882
Optimizado,-O2,13,8192,0.01,32768,.892461906,.000892
Optimizado,-O2,13,8192,0.005,64,.943800232,.000943
Optimizado,-O2,13,8192,0.005,128,.888871124,.000888
Optimizado,-O2,13,8192,0.005,256,.899503139,.000899
Optimizado,-O2,13,8192,0.005,512,.878546434,.000878
Optimizado,-O2,13,8192,0.005,1024,.928073188,.000928
Optimizado,-O2,13,8192,0.005,2048,.915819693,.000915
Optimizado,-O2,13,8192,0.005,4096,.878885689,.000878
Optimizado,-O2,13,8192,0.005,8192,.872323186,.000872
Optimizado,-O2,13,8192,0.005,16384,.898112507,.000898
Optimizado,-O2,13,8192,0.005,32768,.875811220,.000875
Optimizado,-O2,13,8192,0.001,64,.892379484,.000892
Optimizado,-O2,13,8192,0.001,128,.906893634,.000906
Optimizado,-O2,13,8192,0.001,256,.886876649,.000886
Optimizado,-O2,13,8192,0.001,512,.880655236,.000880
Optimizado,-O2,13,8192,0.001,1024,.875324420,.000875
Optimizado,-O2,13,8192,0.001,2048,.893408121,.000893
Optimizado,-O2,13,8192,0.001,4096,.916086616,.000916
Optimizado,-O2,13,8192,0.001,8192,.872743592,.000872
Optimizado,-O2,13,8192,0.001,16384,.882516770,.000882
Optimizado,-O2,13,8192,0.001,32768,.911601670,.000911
Optimizado,-O2,13,8192,0.0005,64,.900729687,.000900
Optimizado,-O2,13,8192,0.0005,128,.926258371,.000926
Optimizado,-O2,13,8192,0.0005,256,.907711717,.000907
Optimizado,-O2,13,8192,0.0005,512,.877454222,.000877
Optimizado,-O2,13,8192,0.0005,1024,.892127857,.000892
Optimizado,-O2,13,8192,0.0005,2048,.876202107,.000876
Optimizado,-O2,13,8192,0.0005,4096,.877315807,.000877
Optimizado,-O2,13,8192,0.0005,8192,.872993583,.000872
Optimizado,-O2,13,8192,0.0005,16384,.884142793,.000884
Optimizado,-O2,13,8192,0.0005,32768,.873721097,.000873
Optimizado,-O2,14,16384,0.01,64,1.772262890,.001772
Optimizado,-O2,14,16384,0.01,128,1.880042840,.001880
Optimizado,-O2,14,16384,0.01,256,1.760561975,.001760
Optimizado,-O2,14,16384,0.01,512,1.742126381,.001742
Optimizado,-O2,14,16384,0.01,1024,1.754369724,.001754
Optimizado,-O2,14,16384,0.01,2048,1.797000238,.001797
Optimizado,-O2,14,16384,0.01,4096,1.734949052,.001734
Optimizado,-O2,14,16384,0.01,8192,1.744294113,.001744
Optimizado,-O2,14,16384,0.01,16384,1.759387987,.001759
Optimizado,-O2,14,16384,0.01,32768,1.746218356,.001746
Optimizado,-O2,14,16384,0.005,64,1.800497030,.001800
Optimizado,-O2,14,16384,0.005,128,1.803341567,.001803
Optimizado,-O2,14,16384,0.005,256,1.755315071,.001755
Optimizado,-O2,14,16384,0.005,512,1.760424452,.001760
Optimizado,-O2,14,16384,0.005,1024,1.789103727,.001789
Optimizado,-O2,14,16384,0.005,2048,1.774480567,.001774
Optimizado,-O2,14,16384,0.005,4096,1.847725052,.001847
Optimizado,-O2,14,16384,0.005,8192,1.877265016,.001877
Optimizado,-O2,14,16384,0.005,16384,1.749649836,.001749
Optimizado,-O2,14,16384,0.005,32768,1.804868029,.001804
Optimizado,-O2,14,16384,0.001,64,1.798126104,.001798
Optimizado,-O2,14,16384,0.001,128,1.777695531,.001777
Optimizado,-O2,14,16384,0.001,256,1.835989452,.001835
Optimizado,-O2,14,16384,0.001,512,1.774190259,.001774
Optimizado,-O2,14,16384,0.001,1024,1.756748549,.001756
Optimizado,-O2,14,16384,0.001,2048,1.736806927,.001736
Optimizado,-O2,14,16384,0.001,4096,1.763018080,.001763
Optimizado,-O2,14,16384,0.001,8192,1.749442886,.001749
Optimizado,-O2,14,16384,0.001,16384,1.750615999,.001750
Optimizado,-O2,14,16384,0.001,32768,1.755777620,.001755
Optimizado,-O2,14,16384,0.0005,64,1.798722121,.001798
Optimizado,-O2,14,16384,0.0005,128,1.867361422,.001867
Optimizado,-O2,14,16384,0.0005,256,1.779847140,.001779
Optimizado,-O2,14,16384,0.0005,512,1.831396883,.001831
Optimizado,-O2,14,16384,0.0005,1024,1.830403288,.001830
Optimizado,-O2,14,16384,0.0005,2048,1.812963413,.001812
Optimizado,-O2,14,16384,0.0005,4096,1.854992319,.001854
Optimizado,-O2,14,16384,0.0005,8192,1.756555950,.001756
Optimizado,-O2,14,16384,0.0005,16384,1.881154315,.001881
Optimizado,-O2,14,16384,0.0005,32768,1.774752271,.001774
Optimizado,-O2,15,32768,0.01,64,3.582531675,.003582
Optimizado,-O2,15,32768,0.01,128,3.546283603,.003546
Optimizado,-O2,15,32768,0.01,256,3.583593294,.003583
Optimizado,-O2,15,32768,0.01,512,3.487987623,.003487
Optimizado,-O2,15,32768,0.01,1024,3.483043938,.003483
Optimizado,-O2,15,32768,0.01,2048,3.490405246,.003490
Optimizado,-O2,15,32768,0.01,4096,3.484756027,.003484
Optimizado,-O2,15,32768,0.01,8192,3.485876136,.003485
Optimizado,-O2,15,32768,0.01,16384,3.543522288,.003543
Optimizado,-O2,15,32768,0.01,32768,3.663846755,.003663
Optimizado,-O2,15,32768,0.005,64,3.596153790,.003596
Optimizado,-O2,15,32768,0.005,128,3.659586966,.003659
Optimizado,-O2,15,32768,0.005,256,3.579124435,.003579
Optimizado,-O2,15,32768,0.005,512,3.552174278,.003552
Optimizado,-O2,15,32768,0.005,1024,3.492966740,.003492
Optimizado,-O2,15,32768,0.005,2048,3.506533428,.003506
Optimizado,-O2,15,32768,0.005,4096,4.297082361,.004297
Optimizado,-O2,15,32768,0.005,8192,4.414101077,.004414
Optimizado,-O2,15,32768,0.005,16384,3.660205226,.003660
Optimizado,-O2,15,32768,0.005,32768,3.620907658,.003620
Optimizado,-O2,15,32768,0.001,64,3.518595094,.003518
Optimizado,-O2,15,32768,0.001,128,3.551756020,.003551
Optimizado,-O2,15,32768,0.001,256,3.554351339,.003554
Optimizado,-O2,15,32768,0.001,512,3.640534453,.003640
Optimizado,-O2,15,32768,0.001,1024,3.629069716,.003629
Optimizado,-O2,15,32768,0.001,2048,3.460543165,.003460
Optimizado,-O2,15,32768,0.001,4096,3.476881585,.003476
Optimizado,-O2,15,32768,0.001,8192,3.483359770,.003483
Optimizado,-O2,15,32768,0.001,16384,3.510291309,.003510
Optimizado,-O2,15,32768,0.001,32768,3.490208076,.003490
Optimizado,-O2,15,32768,0.0005,64,3.582841507,.003582
Optimizado,-O2,15,32768,0.0005,128,3.565971323,.003565
Optimizado,-O2,15,32768,0.0005,256,3.540376100,.003540
Optimizado,-O2,15,32768,0.0005,512,3.542701434,.003542
Optimizado,-O2,15,32768,0.0005,1024,3.524193311,.003524
Optimizado,-O2,15,32768,0.0005,2048,3.509095093,.003509
Optimizado,-O2,15,32768,0.0005,4096,3.615960225,.003615
Optimizado,-O2,15,32768,0.0005,8192,3.492100147,.003492
Optimizado,-O2,15,32768,0.0005,16384,3.486155939,.003486
Optimizado,-O2,15,32768,0.0005,32768,3.526335075,.003526
Optimizado,-O3,11,2048,0.01,64,.203705537,.000203
Optimizado,-O3,11,2048,0.01,128,.203796521,.000203
Optimizado,-O3,11,2048,0.01,256,.201354229,.000201
Optimizado,-O3,11,2048,0.01,512,.199555422,.000199
Optimizado,-O3,11,2048,0.01,1024,.203126465,.000203
Optimizado,-O3,11,2048,0.01,2048,.197288984,.000197
Optimizado,-O3,11,2048,0.01,4096,.197690919,.000197
Optimizado,-O3,11,2048,0.01,8192,.200297906,.000200
Optimizado,-O3,11,2048,0.01,16384,.199737198,.000199
Optimizado,-O3,11,2048,0.01,32768,.197252364,.000197
Optimizado,-O3,11,2048,0.005,64,.213348977,.000213
Optimizado,-O3,11,2048,0.005,128,.203426186,.000203
Optimizado,-O3,11,2048,0.005,256,.198526752,.000198
Optimizado,-O3,11,2048,0.005,512,.198260936,.000198
Optimizado,-O3,11,2048,0.005,1024,.201323439,.000201
Optimizado,-O3,11,2048,0.005,2048,.196185372,.000196
Optimizado,-O3,11,2048,0.005,4096,.196635288,.000196
Optimizado,-O3,11,2048,0.005,8192,.195329341,.000195
Optimizado,-O3,11,2048,0.005,16384,.200769695,.000200
Optimizado,-O3,11,2048,0.005,32768,.196432432,.000196
Optimizado,-O3,11,2048,0.001,64,.203343718,.000203
Optimizado,-O3,11,2048,0.001,128,.201204473,.000201
Optimizado,-O3,11,2048,0.001,256,.202831302,.000202
Optimizado,-O3,11,2048,0.001,512,.196699871,.000196
Optimizado,-O3,11,2048,0.001,1024,.203815146,.000203
Optimizado,-O3,11,2048,0.001,2048,.203636526,.000203
Optimizado,-O3,11,2048,0.001,4096,.200044423,.000200
Optimizado,-O3,11,2048,0.001,8192,.197585228,.000197
Optimizado,-O3,11,2048,0.001,16384,.194697627,.000194
Optimizado,-O3,11,2048,0.001,32768,.195864910,.000195
Optimizado,-O3,11,2048,0.0005,64,.207651965,.000207
Optimizado,-O3,11,2048,0.0005,128,.204940990,.000204
Optimizado,-O3,11,2048,0.0005,256,.199908694,.000199
Optimizado,-O3,11,2048,0.0005,512,.198779272,.000198
Optimizado,-O3,11,2048,0.0005,1024,.197981263,.000197
Optimizado,-O3,11,2048,0.0005,2048,.198164471,.000198
Optimizado,-O3,11,2048,0.0005,4096,.195355230,.000195
Optimizado,-O3,11,2048,0.0005,8192,.196663892,.000196
Optimizado,-O3,11,2048,0.0005,16384,.198693830,.000198
Optimizado,-O3,11,2048,0.0005,32768,.197305334,.000197
Optimizado,-O3,12,4096,0.01,64,.392962800,.000392
Optimizado,-O3,12,4096,0.01,128,.390503485,.000390
Optimizado,-O3,12,4096,0.01,256,.384986395,.000384
Optimizado,-O3,12,4096,0.01,512,.381316062,.000381
Optimizado,-O3,12,4096,0.01,1024,.377694323,.000377
Optimizado,-O3,12,4096,0.01,2048,.380753220,.000380
Optimizado,-O3,12,4096,0.01,4096,.379331833,.000379
Optimizado,-O3,12,4096,0.01,8192,.390506500,.000390
Optimizado,-O3,12,4096,0.01,16384,.379184782,.000379
Optimizado,-O3,12,4096,0.01,32768,.380624725,.000380
Optimizado,-O3,12,4096,0.005,64,.401659797,.000401
Optimizado,-O3,12,4096,0.005,128,.388500498,.000388
Optimizado,-O3,12,4096,0.005,256,.382417700,.000382
Optimizado,-O3,12,4096,0.005,512,.390044831,.000390
Optimizado,-O3,12,4096,0.005,1024,.381444586,.000381
Optimizado,-O3,12,4096,0.005,2048,.389658454,.000389
Optimizado,-O3,12,4096,0.005,4096,.377604181,.000377
Optimizado,-O3,12,4096,0.005,8192,.378964823,.000378
Optimizado,-O3,12,4096,0.005,16384,.392217529,.000392
Optimizado,-O3,12,4096,0.005,32768,.377040336,.000377
Optimizado,-O3,12,4096,0.001,64,.385332613,.000385
Optimizado,-O3,12,4096,0.001,128,.385666780,.000385
Optimizado,-O3,12,4096,0.001,256,.383464384,.000383
Optimizado,-O3,12,4096,0.001,512,.380898566,.000380
Optimizado,-O3,12,4096,0.001,1024,.380407130,.000380
Optimizado,-O3,12,4096,0.001,2048,.388502411,.000388
Optimizado,-O3,12,4096,0.001,4096,.386874740,.000386
Optimizado,-O3,12,4096,0.001,8192,.378774700,.000378
Optimizado,-O3,12,4096,0.001,16384,.377608378,.000377
Optimizado,-O3,12,4096,0.001,32768,.378471673,.000378
Optimizado,-O3,12,4096,0.0005,64,.407315610,.000407
Optimizado,-O3,12,4096,0.0005,128,.386341534,.000386
Optimizado,-O3,12,4096,0.0005,256,.383230448,.000383
Optimizado,-O3,12,4096,0.0005,512,.383288358,.000383
Optimizado,-O3,12,4096,0.0005,1024,.383578932,.000383
Optimizado,-O3,12,4096,0.0005,2048,.380751054,.000380
Optimizado,-O3,12,4096,0.0005,4096,.383117062,.000383
Optimizado,-O3,12,4096,0.0005,8192,.379449535,.000379
Optimizado,-O3,12,4096,0.0005,16384,.380776383,.000380
Optimizado,-O3,12,4096,0.0005,32768,.390426846,.000390
Optimizado,-O3,13,8192,0.01,64,.779431333,.000779
Optimizado,-O3,13,8192,0.01,128,.768619426,.000768
Optimizado,-O3,13,8192,0.01,256,.771595545,.000771
Optimizado,-O3,13,8192,0.01,512,.759972313,.000759
Optimizado,-O3,13,8192,0.01,1024,.751007245,.000751
Optimizado,-O3,13,8192,0.01,2048,.748570031,.000748
Optimizado,-O3,13,8192,0.01,4096,.742607403,.000742
Optimizado,-O3,13,8192,0.01,8192,.755193680,.000755
Optimizado,-O3,13,8192,0.01,16384,.749583622,.000749
Optimizado,-O3,13,8192,0.01,32768,.742246284,.000742
Optimizado,-O3,13,8192,0.005,64,.773981138,.000773
Optimizado,-O3,13,8192,0.005,128,.764844844,.000764
Optimizado,-O3,13,8192,0.005,256,.773969395,.000773
Optimizado,-O3,13,8192,0.005,512,.777582047,.000777
Optimizado,-O3,13,8192,0.005,1024,.745812066,.000745
Optimizado,-O3,13,8192,0.005,2048,.759770206,.000759
Optimizado,-O3,13,8192,0.005,4096,.783039252,.000783
Optimizado,-O3,13,8192,0.005,8192,.764259357,.000764
Optimizado,-O3,13,8192,0.005,16384,.775941030,.000775
Optimizado,-O3,13,8192,0.005,32768,.744132385,.000744
Optimizado,-O3,13,8192,0.001,64,.769009705,.000769
Optimizado,-O3,13,8192,0.001,128,.760253916,.000760
Optimizado,-O3,13,8192,0.001,256,.756373444,.000756
Optimizado,-O3,13,8192,0.001,512,.777517111,.000777
Optimizado,-O3,13,8192,0.001,1024,.769000537,.000769
Optimizado,-O3,13,8192,0.001,2048,.765732702,.000765
Optimizado,-O3,13,8192,0.001,4096,.746721556,.000746
Optimizado,-O3,13,8192,0.001,8192,.745310988,.000745
Optimizado,-O3,13,8192,0.001,16384,.764526413,.000764
Optimizado,-O3,13,8192,0.001,32768,.758230760,.000758
Optimizado,-O3,13,8192,0.0005,64,.765178565,.000765
Optimizado,-O3,13,8192,0.0005,128,.772651350,.000772
Optimizado,-O3,13,8192,0.0005,256,.775963499,.000775
Optimizado,-O3,13,8192,0.0005,512,.745514355,.000745
Optimizado,-O3,13,8192,0.0005,1024,.769045872,.000769
Optimizado,-O3,13,8192,0.0005,2048,.742584864,.000742
Optimizado,-O3,13,8192,0.0005,4096,.769937720,.000769
Optimizado,-O3,13,8192,0.0005,8192,.770992509,.000770
Optimizado,-O3,13,8192,0.0005,16384,.768665155,.000768
Optimizado,-O3,13,8192,0.0005,32768,.766409539,.000766
Optimizado,-O3,14,16384,0.01,64,1.562102249,.001562
Optimizado,-O3,14,16384,0.01,128,1.515965099,.001515
Optimizado,-O3,14,16384,0.01,256,1.499386796,.001499
Optimizado,-O3,14,16384,0.01,512,1.513871147,.001513
Optimizado,-O3,14,16384,0.01,1024,1.489775055,.001489
Optimizado,-O3,14,16384,0.01,2048,1.500427456,.001500
Optimizado,-O3,14,16384,0.01,4096,1.492536213,.001492
Optimizado,-O3,14,16384,0.01,8192,1.495558199,.001495
Optimizado,-O3,14,16384,0.01,16384,1.463949074,.001463
Optimizado,-O3,14,16384,0.01,32768,1.498064873,.001498
Optimizado,-O3,14,16384,0.005,64,1.537122896,.001537
Optimizado,-O3,14,16384,0.005,128,1.503596919,.001503
Optimizado,-O3,14,16384,0.005,256,1.479120101,.001479
Optimizado,-O3,14,16384,0.005,512,1.536545544,.001536
Optimizado,-O3,14,16384,0.005,1024,1.470011488,.001470
Optimizado,-O3,14,16384,0.005,2048,1.481175414,.001481
Optimizado,-O3,14,16384,0.005,4096,1.473187075,.001473
Optimizado,-O3,14,16384,0.005,8192,1.485382878,.001485
Optimizado,-O3,14,16384,0.005,16384,1.475135766,.001475
Optimizado,-O3,14,16384,0.005,32768,1.472108008,.001472
Optimizado,-O3,14,16384,0.001,64,1.521166081,.001521
Optimizado,-O3,14,16384,0.001,128,1.512298107,.001512
Optimizado,-O3,14,16384,0.001,256,1.499356172,.001499
Optimizado,-O3,14,16384,0.001,512,1.492793881,.001492
Optimizado,-O3,14,16384,0.001,1024,1.470630109,.001470
Optimizado,-O3,14,16384,0.001,2048,1.476237359,.001476
Optimizado,-O3,14,16384,0.001,4096,1.489135058,.001489
Optimizado,-O3,14,16384,0.001,8192,1.534639061,.001534
Optimizado,-O3,14,16384,0.001,16384,1.485449045,.001485
Optimizado,-O3,14,16384,0.001,32768,1.470533742,.001470
Optimizado,-O3,14,16384,0.0005,64,1.524661672,.001524
Optimizado,-O3,14,16384,0.0005,128,1.487719017,.001487
Optimizado,-O3,14,16384,0.0005,256,1.479168108,.001479
Optimizado,-O3,14,16384,0.0005,512,1.479282965,.001479
Optimizado,-O3,14,16384,0.0005,1024,1.476880869,.001476
Optimizado,-O3,14,16384,0.0005,2048,1.492301854,.001492
Optimizado,-O3,14,16384,0.0005,4096,1.522940459,.001522
Optimizado,-O3,14,16384,0.0005,8192,1.492280402,.001492
Optimizado,-O3,14,16384,0.0005,16384,1.465838921,.001465
Optimizado,-O3,14,16384,0.0005,32768,1.464171855,.001464
Optimizado,-O3,15,32768,0.01,64,3.057757294,.003057
Optimizado,-O3,15,32768,0.01,128,2.989567673,.002989
Optimizado,-O3,15,32768,0.01,256,2.940377376,.002940
Optimizado,-O3,15,32768,0.01,512,3.049622910,.003049
Optimizado,-O3,15,32768,0.01,1024,2.924124389,.002924
Optimizado,-O3,15,32768,0.01,2048,2.930965800,.002930
Optimizado,-O3,15,32768,0.01,4096,2.928543612,.002928
Optimizado,-O3,15,32768,0.01,8192,2.948814073,.002948
Optimizado,-O3,15,32768,0.01,16384,2.961536787,.002961
Optimizado,-O3,15,32768,0.01,32768,2.957019439,.002957
Optimizado,-O3,15,32768,0.005,64,3.031719596,.003031
Optimizado,-O3,15,32768,0.005,128,2.987424924,.002987
Optimizado,-O3,15,32768,0.005,256,2.972931983,.002972
Optimizado,-O3,15,32768,0.005,512,3.059409495,.003059
Optimizado,-O3,15,32768,0.005,1024,2.985764804,.002985
Optimizado,-O3,15,32768,0.005,2048,2.935370914,.002935
Optimizado,-O3,15,32768,0.005,4096,2.932882752,.002932
Optimizado,-O3,15,32768,0.005,8192,2.926376786,.002926
Optimizado,-O3,15,32768,0.005,16384,2.986722427,.002986
Optimizado,-O3,15,32768,0.005,32768,2.982877560,.002982
Optimizado,-O3,15,32768,0.001,64,3.049149341,.003049
Optimizado,-O3,15,32768,0.001,128,3.008169224,.003008
Optimizado,-O3,15,32768,0.001,256,2.957761829,.002957
Optimizado,-O3,15,32768,0.001,512,3.003262042,.003003
Optimizado,-O3,15,32768,0.001,1024,2.943857136,.002943
Optimizado,-O3,15,32768,0.001,2048,2.992319361,.002992
Optimizado,-O3,15,32768,0.001,4096,2.931713479,.002931
Optimizado,-O3,15,32768,0.001,8192,2.944754088,.002944
Optimizado,-O3,15,32768,0.001,16384,2.930680306,.002930
Optimizado,-O3,15,32768,0.001,32768,2.968551325,.002968
Optimizado,-O3,15,32768,0.0005,64,3.146158952,.003146
Optimizado,-O3,15,32768,0.0005,128,3.036626558,.003036
Optimizado,-O3,15,32768,0.0005,256,3.025898289,.003025
Optimizado,-O3,15,32768,0.0005,512,2.940916884,.002940
Optimizado,-O3,15,32768,0.0005,1024,3.219905533,.003219
Optimizado,-O3,15,32768,0.0005,2048,2.943082725,.002943
Optimizado,-O3,15,32768,0.0005,4096,2.997241851,.002997
Optimizado,-O3,15,32768,0.0005,8192,2.965780768,.002965
Optimizado,-O3,15,32768,0.0005,16384,2.981256506,.002981
Optimizado,-O3,15,32768,0.0005,32768,2.934680891,.002934
