      0.1000000    -17.1484375  37991.3781887
      0.1000000    -17.1423340  38197.8918277
      0.1000000    -17.1362305  38405.3509050
      0.1000000    -17.1301270  38613.7586365
      0.1000000    -17.1240234  38823.1182427
      0.1000000    -17.1179199  39033.4329479
      0.1000000    -17.1118164  39244.7059811
      0.1000000    -17.1057129  39456.9405752
      0.1000000    -17.0996094  39670.1399674
      0.1000000    -17.0935059  39884.3073987
      0.1000000    -17.0874023  40099.4461147
      0.1000000    -17.0812988  40315.5593646
      0.1000000    -17.0751953  40532.6504018
      0.1000000    -17.0690918  40750.7224835
      0.1000000    -17.0629883  40969.7788711
      0.1000000    -17.0568848  41189.8228297
      0.1000000    -17.0507812  41410.8576281
      0.1000000    -17.0446777  41632.8865392
      0.1000000    -17.0385742  41855.9128395
      0.1000000    -17.0324707  42079.9398092
      0.1000000    -17.0263672  42304.9707324
      0.1000000    -17.0202637  42531.0088964
      0.1000000    -17.0141602  42758.0575926
      0.1000000    -17.0080566  42986.1201157
      0.1000000    -17.0019531  43215.1997638
      0.1000000    -16.9958496  43445.2998388
      0.1000000    -16.9897461  43676.4236457
      0.1000000    -16.9836426  43908.5744932
      0.1000000    -16.9775391  44141.7556930
      0.1000000    -16.9714355  44375.9705604
      0.1000000    -16.9653320  44611.2224139
      0.1000000    -16.9592285  44847.5145751
      0.1000000    -16.9531250  45084.8503687
      0.1000000    -16.9470215  45323.2331229
      0.1000000    -16.9409180  45562.6661685
      0.1000000    -16.9348145  45803.1528397
      0.1000000    -16.9287109  46044.6964735
      0.1000000    -16.9226074  46287.3004100
      0.1000000    -16.9165039  46530.9679920
      0.1000000    -16.9104004  46775.7025652
      0.1000000    -16.9042969  47021.5074783
      0.1000000    -16.8981934  47268.3860825
      0.1000000    -16.8920898  47516.3417318
      0.1000000    -16.8859863  47765.3777829
      0.1000000    -16.8798828  48015.4975951
      0.1000000    -16.8737793  48266.7045303
      0.1000000    -16.8676758  48519.0019527
      0.1000000    -16.8615723  48772.3932293
      0.1000000    -16.8554688  49026.8817293
      0.1000000    -16.8493652  49282.4708243
      0.1000000    -16.8432617  49539.1638882
      0.1000000    -16.8371582  49796.9642973
      0.1000000    -16.8310547  50055.8754299
      0.1000000    -16.8249512  50315.9006666
      0.1000000    -16.8188477  50577.0433902
      0.1000000    -16.8127441  50839.3069853
      0.1000000    -16.8066406  51102.6948388
      0.1000000    -16.8005371  51367.2103393
      0.1000000    -16.7944336  51632.8568776
      0.1000000    -16.7883301  51899.6378460
      0.1000000    -16.7822266  52167.5566389
      0.1000000    -16.7761230  52436.6166523
      0.1000000    -16.7700195  52706.8212840
      0.1000000    -16.7639160  52978.1739332
      0.1000000    -16.7578125  53250.6780009
      0.1000000    -16.7517090  53524.3368896
      0.1000000    -16.7456055  53799.1540033
      0.1000000    -16.7395020  54075.1327473
      0.1000000    -16.7333984  54352.2765283
      0.1000000    -16.7272949  54630.5887544
      0.1000000    -16.7211914  54910.0728348
      0.1000000    -16.7150879  55190.7321801
      0.1000000    -16.7089844  55472.5702019
      0.1000000    -16.7028809  55755.5903128
      0.1000000    -16.6967773  56039.7959265
      0.1000000    -16.6906738  56325.1904579
      0.1000000    -16.6845703  56611.7773223
      0.1000000    -16.6784668  56899.5599364
      0.1000000    -16.6723633  57188.5417172
      0.1000000    -16.6662598  57478.7260828
      0.1000000    -16.6601562  57770.1164518
      0.1000000    -16.6540527  58062.7162434
      0.1000000    -16.6479492  58356.5288774
      0.1000000    -16.6418457  58651.5577740
      0.1000000    -16.6357422  58947.8063541
      0.1000000    -16.6296387  59245.2780385
      0.1000000    -16.6235352  59543.9762488
      0.1000000    -16.6174316  59843.9044065
      0.1000000    -16.6113281  60145.0659334
      0.1000000    -16.6052246  60447.4642515
      0.1000000    -16.5991211  60751.1027827
      0.1000000    -16.5930176  61055.9849490
      0.1000000    -16.5869141  61362.1141723
      0.1000000    -16.5808105  61669.4938744
      0.1000000    -16.5747070  61978.1274768
      0.1000000    -16.5686035  62288.0184008
      0.1000000    -16.5625000  62599.1700676
      0.1000000    -16.5563965  62911.5858975
      0.1000000    -16.5502930  63225.2693109
      0.1000000    -16.5441895  63540.2237272
      0.1000000    -16.5380859  63856.4525656
      0.1000000    -16.5319824  64173.9592443
      0.1000000    -16.5258789  64492.7471812
      0.1000000    -16.5197754  64812.8197930
      0.1000000    -16.5136719  65134.1804957
      0.1000000    -16.5075684  65456.8327045
      0.1000000    -16.5014648  65780.7798335
